stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_timezone,location_type,parent_station,platform_code,area_id
490008048Q,47746,Hemlock Road (Stop Y),51.514336,-0.243508,Europe/London,,,,
490008048W,76675,Hemlock Road (Stop X),51.514229,-0.241364,Europe/London,,,,
490008049N,73124,Halley Road,51.544823,0.036622,Europe/London,,,,
490008049S,54593,Henderson Road,51.546246,0.036483,Europe/London,,,,
490008051N,50391,Hendon Cemetery,51.600601,-0.209625,Europe/London,,,,
490008051S,71456,Hendon Cemetery,51.601265,-0.209093,Europe/London,,,,
490008052N,77012,Long Mead (Stop QL),51.603943,-0.244094,Europe/London,,,,
490008052S,74103,Long Mead (Stop QP),51.603275,-0.243802,Europe/London,,,,
490008053N,75605,Clitterhouse Road South (Stop G),51.567268,-0.218179,Europe/London,,,,
490008053S,74799,Clitterhouse Road South (Stop C),51.567665,-0.218192,Europe/London,,,,
490008054H,49741,Hendon Lane (Stop H),51.599464,-0.195822,Europe/London,,,,
490008054J,73949,Hendon Lane (Stop J),51.598885,-0.196813,Europe/London,,,,
490008055W,51649,Beaufort Park (Stop QS),51.596695,-0.244041,Europe/London,,,,
490008056O,72619,Hendon Town Hall (Stop O),51.587513,-0.229540,Europe/London,,,,
490008056P,77874,Hendon Town Hall (Stop P),51.588192,-0.228605,Europe/London,,,,
490008057H,76229,Hendon War Memorial (Stop H),51.585533,-0.230743,Europe/London,,,,
490008057J,77865,Hendon War Memorial (Stop J),51.585842,-0.230212,Europe/London,,,,
490008058E,53951,Hendon Way Child's Hill (Stop P),51.561195,-0.204364,Europe/London,,,,
490008058W,57232,Farm Avenue,51.560848,-0.205157,Europe/London,,,,
490008059E,55862,Hendon Way Cricklewood (Stop M),51.568638,-0.208241,Europe/London,,,,
490008059W,48736,Hendon Way Cricklewood (Stop N),51.568409,-0.208452,Europe/London,,,,
490008060C,49729,Hendon Way (Stop C),51.582603,-0.228245,Europe/London,,,,
490008060D,54931,Hendon Way (Stop D),51.582741,-0.228052,Europe/London,,,,
490008061S,53320,Hendon Way West Hampstead (Stop F),51.558907,-0.196361,Europe/London,,,,
490008062E,54893,Hendon Wood Lane,51.630295,-0.236459,Europe/London,,,,
490008062W,53374,Hendon Wood Lane,51.630447,-0.235384,Europe/London,,,,
490008063E,51925,Hengrave Road (Stop W),51.449242,-0.051959,Europe/London,,,,
490008063W,74118,Hengrave Road (Stop X),51.449104,-0.051835,Europe/London,,,,
490008067W,71345,Henley Close,51.535641,-0.352286,Europe/London,,,,
490008069E,47152,Henlys Corner (Stop TQ),51.589912,-0.198814,Europe/London,,,,
490008069N,53465,Henlys Corner (Stop TP),51.590702,-0.199894,Europe/London,,,,
490008069S,53299,Henlys Corner (Stop TB),51.590511,-0.199613,Europe/London,,,,
490008069W,54836,Henlys Corner (Stop TZ),51.589573,-0.198192,Europe/London,,,,
490008070N,71379,Henlys Corner Addison Way (Stop TL),51.588806,-0.199911,Europe/London,,,,
490008071E,75963,Awlfield Avenue Tottenham (Stop RR),51.601280,-0.082990,Europe/London,,,,
490008071W2,74445,Awlfield Avenue Tottenham (Stop RU),51.601025,-0.082726,Europe/London,,,,
490008073E,74058,Henry Cooper Way (Stop D),51.428322,0.035378,Europe/London,,,,
490008073W,72584,Henry Cooper Way (Stop J),51.428024,0.034430,Europe/London,,,,
490008074N,54041,Henry Prince Estate (Stop J),51.445717,-0.189456,Europe/London,,,,
490008074S,72585,Henry Prince Estate (Stop K),51.446072,-0.189255,Europe/London,,,,
490008075E,73742,Henryson Road Brockley Cemetery (Stop S),51.456306,-0.028728,Europe/London,,,,
490008075W,75447,Gordonbrock Sch Brockley Cem (Stop T),51.456253,-0.028169,Europe/London,,,,
490008077E,50091,Henson Avenue,51.554623,-0.225179,Europe/London,,,,
490008077W,57839,Henson Avenue,51.554611,-0.226045,Europe/London,,,,
490008078N,49167,Herbert Road,51.568493,0.237406,Europe/London,,,,
490008078S,55432,Herbert Road,51.567974,0.237323,Europe/London,,,,
490008079E,71727,Elmdene Road (Stop WN),51.482330,0.067956,Europe/London,,,,
490008079W,76598,Herbert Road (Stop WQ),51.482056,0.070723,Europe/London,,,,
490008080K,49498,Hermitage Lane (Stop K),51.413853,-0.124591,Europe/London,,,,
490008080L,55646,Hermitage Lane (Stop L),51.414875,-0.123802,Europe/London,,,,
490008080M,49384,Hermitage Lane (Stop M),51.415222,-0.123701,Europe/London,,,,
490008080P,74383,Hermitage Lane (Stop P),51.415070,-0.122442,Europe/London,,,,
490008080S,52894,Hermitage Lane (Stop S),51.414845,-0.123127,Europe/London,,,,
490008081E,58412,Chevening Road Hermitage Road,51.419083,-0.094764,Europe/London,,,,
490008081W,55916,Chevening Road Hermitage Road,51.418777,-0.094359,Europe/London,,,,
490008082HE,51977,Endymion Road (Stop HE),51.575184,-0.098476,Europe/London,,,,
490008089E,75036,Hermitage Wall (Stop A),51.505222,-0.064947,Europe/London,,,,
490008089W,75859,Hermitage Wall (Stop U),51.504936,-0.064628,Europe/London,,,,
490008091S,77499,George Lane Chigwell Road (Stop B),51.590092,0.030301,Europe/London,,,,
490008091W,73515,George Lane Chigwell Road (Stop Z),51.590187,0.029988,Europe/London,,,,
490008092S,52072,High Street Hermon Hill (Stop SD),51.579983,0.023687,Europe/London,,,,
490008093W,73880,Herndon Road (Stop SJ),51.457150,-0.187852,Europe/London,,,,
490008095S,71726,Herongate Road (Stop D),51.562008,0.035644,Europe/London,,,,
490008097E,50137,Heron Quays,51.503002,-0.025128,Europe/London,,,,
490008097N,58953,Heron Quays,51.502354,-0.024651,Europe/London,,,,
490008098N,73548,Heronsgate Primary School,51.494293,0.083625,Europe/London,,,,
490008098S,75018,Heronsgate Primary School,51.493641,0.082903,Europe/London,,,,
490008099N,59544,Heronway,51.613438,0.040081,Europe/London,,,,
490008099S,58201,Heronway,51.613438,0.040601,Europe/London,,,,
490008100N,73354,Heronwood Hospital (Stop SW),51.584679,0.025556,Europe/London,,,,
490008100S,55023,Heronwood Hospital (Stop SQ),51.584225,0.025478,Europe/London,,,,
490008101E,48686,Ponders End High Street (Stop E),51.648163,-0.045192,Europe/London,,,,
490008102S,51866,Hertford Road,51.593182,-0.167139,Europe/London,,,,
490008103E,59237,Bullsmoor Lane Hertford Road (Stop T),51.680302,-0.035462,Europe/London,,,,
490008103W,57795,Bullsmoor Lane Hertford Road (Stop J),51.680065,-0.034879,Europe/London,,,,
490008106S,72765,Carisbrooke Road Hertford Way,51.397408,-0.132078,Europe/London,,,,
490008109T,72310,Hesa Road (Stop T),51.516422,-0.408860,Europe/London,,,,
490008109U,71393,Hesa Road (Stop U),51.515259,-0.409188,Europe/London,,,,
490008110N,57146,Hessel Road,51.505421,-0.319515,Europe/London,,,,
490008112W,47691,Franklin Way Valley Park (Stop M),51.382210,-0.125397,Europe/London,,,,
490008113N,74663,Heston Centre (Stop Y),51.493324,-0.402302,Europe/London,,,,
490008113S,76143,Heston Centre (Stop A),51.493481,-0.401994,Europe/London,,,,
490008114E,47858,Heston Health Centre (Stop CU),51.483486,-0.381950,Europe/London,,,,
490008114N,55277,Cranford Lane (Stop VC),51.482735,-0.381573,Europe/London,,,,
490008114W,76829,Heston Health Centre (Stop CT),51.483326,-0.382128,Europe/London,,,,
490008115E,57479,Harlech Gardens (Stop D),51.485298,-0.397297,Europe/London,,,,
490008115W,57883,Harlech Gardens (Stop K),51.485077,-0.398414,Europe/London,,,,
490008116E,56620,Heversham Road,51.466099,0.145949,Europe/London,,,,
490008116W,73070,Heversham Road,51.465752,0.146393,Europe/London,,,,
490008117E,47363,Hewens Road (Stop XA),51.527046,-0.439095,Europe/London,,,,
490008122N,48927,Heygate Street (Stop Z),51.491428,-0.097860,Europe/London,,,,
490008122Y,92394,Elephant Park,51.492348,-0.096508,Europe/London,,,,
490008123N,47202,Heysham Road (Stop TV),51.577286,-0.083465,Europe/London,,,,
490008123S,75366,Heysham Road (Stop TT),51.576626,-0.083897,Europe/London,,,,
490008125E,58656,Hibernia Road Hounslow,51.466751,-0.371600,Europe/London,,,,
490008125W,75878,Hibernia Road Hounslow,51.466362,-0.372852,Europe/London,,,,
490008126E,55476,Hibernia Road (Stop SN),51.462929,-0.366438,Europe/London,,,,
490008126EB,58076,Hibernia Road (Stop SU),51.462078,-0.367448,Europe/London,,,,
490008128S,58963,Hickman Avenue (Stop WF),51.609608,-0.001787,Europe/London,,,,
490008129N,57086,Hickman Avenue (Stop WS),51.610630,-0.002551,Europe/London,,,,
490008130S,57510,Hide Road,51.589573,-0.344244,Europe/London,,,,
490008132N,55193,Higham Station Avenue,51.607048,-0.017194,Europe/London,,,,
490008132S,58699,Higham Station Avenue,51.607380,-0.016659,Europe/London,,,,
490008133E,54761,Higham Hill Road Walthamstow (Stop M),51.588768,-0.031199,Europe/London,,,,
490008133W,71763,Higham Hill Road Walthamstow (Stop S),51.589321,-0.029399,Europe/London,,,,
490008134E,56904,Higham Hill Road,51.599026,-0.036373,Europe/London,,,,
490008134W,56118,Higham Hill Road,51.598942,-0.036290,Europe/London,,,,
490008137C,72788,Highams Park Station (Stop WG),51.607498,-0.000869,Europe/London,,,,
490008137D,53294,Highams Park Station (Stop WR),51.607624,-0.000993,Europe/London,,,,
490008138N,55422,Forest Mount Road (Stop EK),51.603268,0.002079,Europe/London,,,,
490008138S,74230,Hollywood Way (Stop ED),51.604488,0.002609,Europe/London,,,,
490008139E,59405,High Beeches,51.354885,0.101206,Europe/London,,,,
490008139W,47191,High Beeches,51.354172,0.099479,Europe/London,,,,
490008143C,48600,Highbury Corner (Stop C),51.546291,-0.100848,Europe/London,,,,
490008143D,47466,Highbury Corner (Stop D),51.546116,-0.101504,Europe/London,,,,
490008143H,55003,Highbury Corner (Stop H),51.544949,-0.101784,Europe/London,,,,
490008143J,58793,Highbury Corner (Stop J),51.544334,-0.100872,Europe/London,,,,
490008145E,58496,Highbury New Pk Highbury Grove School (Stop CS),51.548313,-0.097389,Europe/London,,,,
490008145W,49020,Highbury New Pk Highbury Grove School (Stop CR),51.548058,-0.097760,Europe/London,,,,
490008146E,73830,Highbury Grove (Stop CU),51.547016,-0.097847,Europe/London,,,,
490008146W,73463,St Paul's Road Highbury Grove (Stop CT),51.546520,-0.099266,Europe/London,,,,
490008147E,74707,Highclere Street (Stop LU),51.426624,-0.041844,Europe/London,,,,
490008147W,58198,Highclere Street (Stop LR),51.426689,-0.041310,Europe/London,,,,
490008152S,49797,Highfield Avenue (Stop P),51.578514,-0.207780,Europe/London,,,,
490008152W,76737,Limes Avenue (Stop C),51.577374,-0.206671,Europe/London,,,,
490008153E,72253,Highfield Road,51.606125,0.173559,Europe/London,,,,
490008155E,56793,Highfield Road Oakdene Drive,51.386612,-0.273108,Europe/London,,,,
490008155S,51993,Oakdene Drive Highfield Road,51.385029,-0.274332,Europe/London,,,,
490008158W,56498,Highgate Close (Stop M),51.571655,-0.151713,Europe/London,,,,
490008158X,55917,Highgate Close (Stop H),51.571831,-0.152701,Europe/London,,,,
490008159J,49853,Highgate Group Practice (Stop Y),51.577610,-0.152525,Europe/London,,,,
490008159N,51824,Highgate Group Practice (Stop A),51.577652,-0.152797,Europe/London,,,,
490008160N,56529,Highgate School (Stop L),51.572346,-0.149924,Europe/London,,,,
490008160S,48100,Highgate School (Stop B),51.572098,-0.149689,Europe/London,,,,
490008161N,51832,Highgate Wood (Stop D),51.581619,-0.146704,Europe/London,,,,
490008161S,55177,Highgate Wood (Stop W),51.581326,-0.146702,Europe/London,,,,
490008162S,47713,Highgate Wood Fortis Green (Stop R),51.579750,-0.151774,Europe/London,,,,
490008163S,55726,High Grove Voce Road,51.474060,0.083523,Europe/London,,,,
490008164E,47960,Hume Way,51.580120,-0.409681,Europe/London,,,,
490008164N,53634,Hume Way,51.581360,-0.411745,Europe/London,,,,
490008164S,51661,Hume Way,51.580807,-0.412053,Europe/London,,,,
490008165B,48768,Gray's Inn Road Chancery Lane (Stop B),51.520176,-0.112486,Europe/London,,,,
490008165C,74505,High Holborn (Stop C),51.519321,-0.111859,Europe/London,,,,
490008166Q,58521,High Holborn (Stop Q),51.517406,-0.121451,Europe/London,,,,
490008167N,51453,Highland Croft (Stop SA),51.421101,-0.020721,Europe/London,,,,
490008167S,74046,Highland Croft (Stop SF),51.420799,-0.021008,Europe/London,,,,
490008168N,75337,Highland Road (Stop T),51.422253,-0.083600,Europe/London,,,,
490008168S,59325,Highland Road (Stop Q),51.421337,-0.083063,Europe/London,,,,
490008169N,54784,Highlands Avenue,51.644470,-0.109583,Europe/London,,,,
490008169S,58478,Highlands Avenue,51.645176,-0.109380,Europe/London,,,,
490008170E,48332,Eversley Park Road,51.643764,-0.108716,Europe/London,,,,
490008170W,72507,Eversley Park Road,51.643192,-0.108335,Europe/London,,,,
490008171E,71868,Elizabeth Lodge,51.645527,-0.117156,Europe/London,,,,
490008172W,47646,Blackwell Close,51.644878,-0.115304,Europe/London,,,,
490008175E,74485,Highlever Road (Stop U),51.521198,-0.223913,Europe/London,,,,
490008175W,51430,Highlever Road (Stop L),51.520813,-0.224000,Europe/London,,,,
490008177C,48859,High Road Wembley (Stop CV),51.551617,-0.299003,Europe/London,,,,
490008178E,73017,High Road Eastcote (Stop V),51.585655,-0.405532,Europe/London,,,,
490008178W,49941,High Road Eastcote (Stop W),51.585419,-0.405180,Europe/London,,,,
490008179E,55936,Steele Road (Stop T),51.552956,0.006679,Europe/London,,,,
490008179W,54806,High Road Leytonstone (Stop F),51.552765,0.006353,Europe/London,,,,
490008180J,59118,Park Lane Wembley (Stop CL),51.553524,-0.294215,Europe/London,,,,
490008182W,48650,Highstone Avenue (Stop W),51.573406,0.022313,Europe/London,,,,
490008184E,55905,High Street Wimbledon Village (Stop E),51.424709,-0.216322,Europe/London,,,,
490008184W,49987,High Street Wimbledon Village (Stop P),51.424793,-0.216635,Europe/London,,,,
490008187F,50086,Park Parade (Stop F),51.535740,-0.244428,Europe/London,,,,
490008189E,51424,High Street North Manor Park (Stop E),51.550419,0.046738,Europe/London,,,,
490008189W,57758,High Street North Manor Park (Stop F),51.551121,0.048702,Europe/London,,,,
490008190G,48197,High Street North (Stop E),51.541191,0.051501,Europe/London,,,,
490008190H,50677,High Street North (Stop K),51.541046,0.051076,Europe/London,,,,
490008191E,75915,Masefield Gardens (Stop BD),51.521557,0.061963,Europe/London,,,,
490008191W1,48830,Woolwich Manor Way Newham Way (Stop BS),51.521023,0.062055,Europe/London,,,,
490008194N,58889,High Trees (Stop H),51.442970,-0.109901,Europe/London,,,,
490008194S,56270,High Trees (Stop G),51.442711,-0.109610,Europe/London,,,,
490008196E,48882,Kenilworth Road (Stop A),51.622334,-0.265850,Europe/London,,,,
490008196W,48734,Highview Avenue (Stop N),51.622162,-0.267013,Europe/London,,,,
490008197E,56720,Farm Road (Stop A),51.617847,-0.266541,Europe/London,,,,
490008200S,74531,Highwood Gardens (Stop WH),51.580807,0.060039,Europe/London,,,,
490008200W,75968,Beehive Lane Clayhall (Stop WJ),51.580978,0.059051,Europe/London,,,,
490008201W1,49998,Holcombe Hill,51.625374,-0.237545,Europe/London,,,,
490008201W2,50874,Holcombe Hill,51.625061,-0.237066,Europe/London,,,,
490008202W,56929,Star Primary School (Stop K),51.520245,0.007893,Europe/London,,,,
490008203E,56070,Hilda Vale Road (Stop B),51.362297,0.059615,Europe/London,,,,
490008203W,49251,Hilda Vale Road (Stop R),51.362713,0.058455,Europe/London,,,,
490008204D,54075,Hildreth Street Market (Stop D),51.444515,-0.152275,Europe/London,,,,
490008205E,48373,Hill Brow (Stop L),51.410175,0.037016,Europe/London,,,,
490008205W,52250,Hill Brow (Stop M),51.410278,0.038775,Europe/London,,,,
490008206N,53946,Hillbury Road (Stop G),51.436085,-0.144529,Europe/London,,,,
490008206S,55412,Hillbury Road (Stop B),51.436340,-0.144806,Europe/London,,,,
490008207N,73238,Hillcrest Estate (Stop N),51.575176,-0.150401,Europe/London,,,,
490008207S,73978,Hillcrest Estate (Stop Z),51.575073,-0.150131,Europe/London,,,,
490008208W,48790,Hillcrest Road (Stop S),51.592960,0.003662,Europe/London,,,,
490008209K,74558,Hillcrest Road (Stop K),51.371216,0.096838,Europe/London,,,,
490008209M,55270,Hillcrest Road (Stop M),51.371506,0.097125,Europe/London,,,,
490008210N,77098,Hillcrest Road,51.524807,-0.292493,Europe/London,,,,
490008210S,73084,Hillcrest Road,51.523987,-0.291831,Europe/London,,,,
490008212E,54873,Hillcross Avenue (Stop HG),51.395306,-0.214174,Europe/London,,,,
490008212W,54573,Hillcross Avenue (Stop HK),51.394581,-0.214921,Europe/London,,,,
490008213N,50755,Hilldrop Road Tufnell Park (Stop W),51.551556,-0.131208,Europe/London,,,,
490008213S,51902,Hilldrop Road Tufnell Park (Stop J),51.551888,-0.131613,Europe/London,,,,
490008214E,50379,Hillfield Road (Stop CV),51.551498,-0.199928,Europe/London,,,,
490008214W,49098,Hillfield Road (Stop CS),51.551422,-0.199729,Europe/London,,,,
490008215N,49241,Hillfoot Road (Stop EK),51.593327,0.165454,Europe/London,,,,
490008217E,47503,Guy Road (Stop D),51.369110,-0.134581,Europe/London,,,,
490008220W,54562,Hillingdon Cemetery (Stop UP),51.535271,-0.466165,Europe/London,,,,
490008221E,49003,St John's Church (Stop UB),51.535439,-0.460522,Europe/London,,,,
490008221W,49870,St John's Church (Stop UN),51.535088,-0.462581,Europe/London,,,,
490008222N,52711,Hillingdon Circus (Stop E),51.551411,-0.449034,Europe/London,,,,
490008222S,49924,Hillingdon Circus (Stop F),51.550861,-0.448895,Europe/London,,,,
490008225E,58043,Hillingdon Hospital (Stop HB),51.527103,-0.461999,Europe/London,,,,
490008225HA,47325,Hillingdon Hospital (Stop HA),51.527111,-0.462417,Europe/London,,,,
490008227E,53770,Hillingdon School (Stop UE),51.532078,-0.450385,Europe/London,,,,
490008227W,56256,Hillingdon School (Stop UK),51.531586,-0.450445,Europe/London,,,,
490008228E,47560,Hillingdon TA Centre,51.547722,-0.469943,Europe/London,,,,
490008228W,48808,Hillingdon TA Centre,51.547726,-0.468298,Europe/London,,,,
490008229E,55510,Field Way,51.575451,-0.435863,Europe/London,,,,
490008230S,47910,Hillmarton Road Camden Road (Stop M),51.553665,-0.122539,Europe/London,,,,
490008231S,71556,Holloway Delivery Office,51.550579,-0.117892,Europe/London,,,,
490008234N,47759,Hill Rise (Stop V),51.457329,-0.304555,Europe/London,,,,
490008235E,47765,Highfield Road,51.606258,0.174677,Europe/London,,,,
490008237N,49766,Hillside Avenue (Stop FJ),51.611435,-0.156207,Europe/London,,,,
490008238N,55582,Hillside Close (Stop AA),51.610992,0.038123,Europe/London,,,,
490008239E,51810,Hillside Nursery,51.408924,0.148331,Europe/London,,,,
490008239W,75870,Hillside Nursery,51.409164,0.146947,Europe/London,,,,
490008241E,57638,Hillside Road Northwood Way,51.608841,-0.408995,Europe/London,,,,
490008241W,48355,Hillside Road Northwood Way,51.608799,-0.409285,Europe/London,,,,
490008242E,48291,Christchurch Road Hillside Road,51.440899,-0.111008,Europe/London,,,,
490008242W,47660,Christchurch Road Hillside Road,51.440712,-0.112210,Europe/London,,,,
490008243N,47975,Hillside School,51.607731,-0.410160,Europe/London,,,,
490008243S,56298,Hillside School,51.607353,-0.410202,Europe/London,,,,
490008244S,49641,Hillsmead Way,51.327145,-0.070515,Europe/London,,,,
490008245W,57485,East Finchley Hill Top,51.588539,-0.187219,Europe/London,,,,
490008247E,55787,Hill View Road (Stop E),51.454224,-0.329916,Europe/London,,,,
490008247N,52502,Hill View Road (Stop N),51.454811,-0.330154,Europe/London,,,,
490008248N,52408,Hillyard Street (Stop RD),51.474735,-0.113024,Europe/London,,,,
490008250E,57318,Woodhouse College (Stop FU),51.611553,-0.167049,Europe/London,,,,
490008250W,76380,Woodhouse College (Stop FR),51.611118,-0.167962,Europe/London,,,,
490008251N,58322,Hilton Way,51.323540,-0.067810,Europe/London,,,,
490008251S,59114,Hilton Way,51.323212,-0.067393,Europe/London,,,,
490008254N,72927,Hindes Road,51.584038,-0.341399,Europe/London,,,,
490008254S,54406,Hindes Road,51.584911,-0.341570,Europe/London,,,,
490008255V,71848,Hindes Road Harrow (Stop V),51.584534,-0.332071,Europe/London,,,,
490008257S,51640,Hinton Road (Stop V),51.542969,-0.481494,Europe/London,,,,
490008258S,59311,Hither Green Cemetery,51.437084,0.006617,Europe/London,,,,
490008258W,74140,Hither Green Cemetery,51.437298,0.006237,Europe/London,,,,
490008259N,77684,George Lane (Stop S),51.449863,-0.004611,Europe/London,,,,
490008259S,54433,George Lane (Stop C),51.449894,-0.003616,Europe/London,,,,
490008260E,51957,Torridon Road Hither Green Ln (Stop Q),51.447021,-0.000187,Europe/London,,,,
490008260S,53766,Torridon Road Hither Green Ln (Stop E),51.446922,-0.000191,Europe/London,,,,
490008263E,73286,Temple Avenue,51.511124,-0.109287,Europe/London,,,,
490008264N,76775,St Mary Of Eton Church (Stop N),51.545765,-0.030227,Europe/London,,,,
490008264S,52726,St Mary Of Eton Church (Stop L),51.545296,-0.030075,Europe/London,,,,
490008265E,76259,Hobart Corner (Stop GG),51.611576,-0.136530,Europe/London,,,,
490008265N,54364,Hobart Corner (Stop GF),51.611469,-0.136636,Europe/London,,,,
490008268GO,75753,Hodford Road (Stop GO),51.571777,-0.196660,Europe/London,,,,
490008268GP,73774,Hodford Road (Stop GP),51.571781,-0.196818,Europe/London,,,,
490008269N,57047,Hoe Lane (Stop W),51.664539,-0.057067,Europe/London,,,,
490008269S,57296,Hoe Lane (Stop X),51.664497,-0.056809,Europe/London,,,,
490008270S,73125,Hoe Street (Stop S),51.585297,-0.017923,Europe/London,,,,
490008270T,72049,Hoe Street (Stop T),51.585175,-0.018059,Europe/London,,,,
490008271E,54876,Hogarth Crescent (Stop L),51.383675,-0.099584,Europe/London,,,,
490008272E,48070,Hogarth Gardens (Stop HK),51.483032,-0.368212,Europe/London,,,,
490008272W,74327,Hogarth Gardens (Stop HC),51.482586,-0.367824,Europe/London,,,,
490008273N,56102,Hogarth Roundabout (Stop T),51.485531,-0.254424,Europe/London,,,,
490008273S,75899,Hogarth Roundabout (Stop U),51.485516,-0.253920,Europe/London,,,,
490008275D,73246,Holborn Circus Fetter Lane (Stop D),51.518040,-0.109433,Europe/London,,,,
490008275G,76859,Holborn Circus Fetter Lane (Stop G),51.517769,-0.108723,Europe/London,,,,
490008275H,48041,Holborn Circus Fetter Lane (Stop H),51.517803,-0.109255,Europe/London,,,,
490008275J,54419,Holborn Circus Fetter Lane (Stop J),51.517998,-0.109060,Europe/London,,,,
490008275K,52485,Holborn Circus (Stop K),51.517578,-0.106353,Europe/London,,,,
490008277E,48586,Holcroft Road (Stop D),51.541309,-0.049297,Europe/London,,,,
490008277W,77789,Holcroft Road (Stop N),51.541096,-0.049321,Europe/London,,,,
490008278E,58546,Frith Court (Stop E),51.604275,-0.205885,Europe/London,,,,
490008278N,49850,Holders Hill Circus (Stop K),51.604347,-0.207745,Europe/London,,,,
490008278S,49083,Holders Hill Circus (Stop J),51.603931,-0.207631,Europe/London,,,,
490008278W,57717,Frith Court (Stop H),51.604321,-0.206403,Europe/London,,,,
490008279E,71268,Holders Hill Crescent,51.597279,-0.213437,Europe/London,,,,
490008279S,51365,Holders Hill Crescent,51.597370,-0.212928,Europe/London,,,,
490008280S,57438,Wallis Close (Stop M),51.466194,-0.177848,Europe/London,,,,
490008281N,53156,Holgate Road,51.544117,0.147685,Europe/London,,,,
490008282E,58075,Holland Avenue,51.414410,-0.248347,Europe/London,,,,
490008282W,75563,Holland Avenue,51.414471,-0.248877,Europe/London,,,,
490008286N,52909,Holland Gardens (Stop N),51.498821,-0.208979,Europe/London,,,,
490008287E,55663,Holland Road (Stop L),51.496975,-0.205176,Europe/London,,,,
490008288H,51239,Holland St High St Kensington (Stop H),51.503098,-0.191621,Europe/London,,,,
490008289W1,57597,Holland Way (Stop H),51.375854,0.006511,Europe/London,,,,
490008289W2,72241,Holland Way,51.375259,0.005393,Europe/London,,,,
490008291E,52431,Hollies Avenue,51.438187,0.094681,Europe/London,,,,
490008291W,58522,Hollies Avenue,51.438217,0.094006,Europe/London,,,,
490008292N,48603,Hollingbourne Avenue,51.471226,0.145066,Europe/London,,,,
490008292S,57445,Hollingbourne Avenue,51.470814,0.144903,Europe/London,,,,
490008293E,56355,Hollingbourne Gardens (Stop CE),51.521427,-0.321952,Europe/London,,,,
490008294N,54975,Hollingbourne Road (Stop S),51.455719,-0.098680,Europe/London,,,,
490008294S,71846,Hollingbourne Road (Stop V),51.456009,-0.097761,Europe/London,,,,
490008296B,77357,Parkhurst Road Holloway Nags Head (Stop B),51.557079,-0.120624,Europe/London,,,,
490008296C,73855,Holloway Nags Head,51.557281,-0.120342,Europe/London,,,,
490008296G,54657,Seven Sisters Rd Parkhurst Road (Stop G),51.558208,-0.119798,Europe/London,,,,
490008296H,77297,Seven Sisters Rd Nags Head (Stop H),51.558571,-0.118254,Europe/London,,,,
490008296L,56476,Holloway Nags Head (Stop L),51.556320,-0.117496,Europe/London,,,,
490008296M,73551,Holloway Nags Head (Stop M),51.557022,-0.118087,Europe/London,,,,
490008296N,55998,Holloway Rd Camden Road (Stop N),51.556847,-0.115224,Europe/London,,,,
490008298R,75599,Holloway Road (Stop R),51.556522,-0.115728,Europe/London,,,,
490008299N,48585,Holly Bush Lane,51.421371,-0.375198,Europe/London,,,,
490008299S,74272,Holly Bush Lane,51.421795,-0.375298,Europe/London,,,,
490008300N,55187,Hollybush Walk,51.459602,-0.108062,Europe/London,,,,
490008300S,57290,Hollybush Walk,51.460312,-0.108523,Europe/London,,,,
490008301N,52203,Holly Cottage,51.679035,-0.132532,Europe/London,,,,
490008301S,75508,Holly Cottage,51.678375,-0.130665,Europe/London,,,,
490008303N,51309,Hollydale Road (Stop NL),51.467598,-0.054345,Europe/London,,,,
490008303S,74706,Hollydale Road (Stop NC),51.467548,-0.054102,Europe/London,,,,
490008304W,57417,Hollydown Way,51.559990,0.002949,Europe/London,,,,
490008305N,55662,Hollyfield Road (Stop SH),51.385551,-0.295827,Europe/London,,,,
490008305S,50123,Hollyfield Road (Stop SR),51.385948,-0.295970,Europe/London,,,,
490008306E,74926,Swains Lane (Stop GJ),51.561863,-0.150076,Europe/London,,,,
490008307CL,48055,Crouch Hill Station (Stop CL),51.571728,-0.118418,Europe/London,,,,
490008307CM,53750,Shaftesbury Road (Stop CM),51.571907,-0.118959,Europe/London,,,,
490008308N,50361,Mandeville Road (Stop C),51.677567,-0.034756,Europe/London,,,,
490008310N,56587,Holmewood Road (Stop BT),51.446922,-0.124762,Europe/London,,,,
490008310S,71495,Holmewood Road (Stop BF),51.447781,-0.123921,Europe/London,,,,
490008311E,57629,Holmwood Gardens (Stop T),51.596428,-0.191409,Europe/London,,,,
490008311W,77999,Holmwood Gardens (Stop F),51.596382,-0.192667,Europe/London,,,,
490008316N,75940,Holwood Farm,51.346706,0.044082,Europe/London,,,,
490008316S,56714,Holwood Farm,51.347294,0.043319,Europe/London,,,,
490008318E,72291,Holy Cross School (Stop H),51.443283,-0.015359,Europe/London,,,,
490008318N,73345,Holy Cross School (Stop Y),51.442928,-0.013835,Europe/London,,,,
490008320N,47373,Holyrood Gardens (Stop W),51.597637,-0.270442,Europe/London,,,,
490008320S,47984,Holyrood Gardens (Stop E),51.598030,-0.270269,Europe/London,,,,
490008321S,56683,Holy Trinity Church (Stop FA),51.448521,0.064197,Europe/London,,,,
490008322N,53759,Holy Trinity School (Stop S),51.614044,-0.437656,Europe/London,,,,
490008322S,55241,Holy Trinity School (Stop K),51.614372,-0.437992,Europe/London,,,,
490008323N,74335,Home Farm Cottage,51.538349,0.297505,Europe/London,,,,
490008323S,76169,Home Farm Cottage,51.538116,0.297782,Europe/London,,,,
